,passenger_count,year,Month,Date,Day,Hour,distance,Predicted_fare
904,1,2010,8,27,4,18,0.5020089285000702,1.7295761999100978
905,1,2010,8,27,4,18,0.7246816259206981,1.8873400481422518
906,1,2010,8,27,4,18,0.554144655169136,1.7723013208258653
907,1,2010,8,27,4,18,1.411184823594818,2.394753948388362
908,1,2010,8,27,4,18,0.8346139184849205,1.9513288716481088
909,1,2010,8,27,4,18,1.6205883731905721,2.512573022859094
910,1,2010,8,27,4,18,0.7260188998687107,1.8873400481422518
911,1,2010,8,27,4,18,1.8872238512883872,2.713525728522758
912,1,2010,8,27,4,18,0.5845532339086592,1.8040306018503411
913,1,2010,8,27,4,18,0.14462995847451318,1.8385291578597471
914,1,2010,8,27,4,18,0.8824441390214227,1.970708870277786
915,1,2010,8,27,4,18,1.2965815777530412,2.273962624856134
916,1,2010,8,27,4,18,1.7009556750776127,2.5866906612524483
917,1,2010,8,27,4,18,0.8917490448847716,1.9714042350561138
918,1,2010,8,27,4,18,1.5304196547795241,2.443578383150316
919,1,2010,8,27,4,18,0.985716227418176,2.0372299948593886
920,1,2010,8,27,4,18,2.265977095222629,3.1433453093736934
921,1,2010,8,27,4,18,1.8006738941459741,2.622824298902698
922,1,2010,8,27,4,18,1.458688011529028,2.3963834521599545
923,1,2010,8,27,4,18,0.723033724282511,1.8873400481422518
924,1,2010,8,27,4,18,0.9955871052671785,2.0493445647606623
925,1,2010,8,27,4,18,0.9731995631395031,2.008602175895291
926,1,2010,8,27,4,18,1.6571464875997077,2.555507179782304
927,1,2010,8,27,4,18,1.3303940462554023,2.2818778599233944
928,1,2010,8,27,4,18,1.213478692208562,2.241752180838548
929,1,2010,8,27,4,18,0.759806622805148,1.894085620555757
930,1,2010,8,27,4,18,0.6750738628341052,1.829557884451301
931,1,2010,8,27,4,18,1.1278507011220111,2.1649037767870163
932,1,2010,8,27,4,18,0.8445376101682995,1.96629488660469
933,1,2010,8,27,4,18,2.4761158174574613,3.2489927363703193
934,1,2010,8,27,4,18,1.6788583957399736,2.575468983717026
935,1,2010,8,27,4,18,0.6520366807470853,1.822059099602787
936,1,2010,8,27,4,18,1.3649085714715103,2.298750993061913
937,1,2010,8,27,4,18,2.01846842893309,2.813746228968854
938,1,2010,8,27,4,18,1.261555174480198,2.2534454715401018
939,1,2010,8,27,4,18,1.3249595764624749,2.2814035734002833
940,1,2010,8,27,4,18,1.2760907125458456,2.268947543478909
941,1,2010,8,27,4,18,1.0746939614999538,2.1100876316745056
942,1,2011,2,12,5,0,1.3983722838106356,2.391388089140167
943,1,2011,2,12,5,0,0.0,2.230684272548325
944,1,2014,5,7,2,6,0.7392224839111999,1.9878572509547427
945,1,2014,5,7,2,6,0.9089110600227776,2.13062071665383
946,1,2014,5,7,2,6,1.2458101354542601,2.334179511596678
947,1,2011,4,27,2,20,1.302197899047353,2.27562982311206
948,1,2011,4,27,2,20,1.7137446378553156,2.5906825579140778
949,1,2011,4,27,2,20,0.629823398615173,1.8190746221833036
950,1,2011,4,27,2,20,1.1896476956854134,2.1757468944173897
951,1,2011,4,27,2,20,0.9394576758020383,1.9785764660761738
952,1,2010,8,14,5,2,1.3382949958673818,2.2828933785505146
953,1,2010,8,14,5,2,1.1728686535348967,2.170162218153727
954,1,2010,8,14,5,2,0.7912216215039797,1.9003455009703443
955,1,2010,8,14,5,2,2.0623331172608492,2.8767968854719776
956,1,2010,8,14,5,2,1.0154301458512893,2.053115431733358
957,1,2010,8,14,5,2,2.104105369909538,2.925294853057809
958,1,2010,8,14,5,2,0.9274560536407057,1.9747746299384297
959,1,2010,8,14,5,2,2.122997987859243,2.928633000599777
960,1,2010,8,14,5,2,1.7644389674701,2.596690075675174
961,1,2010,8,14,5,2,1.150719770132011,2.170162218153727
962,1,2010,8,14,5,2,1.4233885916378468,2.394165078164633
963,1,2010,8,14,5,2,1.2181548232760582,2.241752180838548
964,1,2010,8,14,5,2,0.35019877166876046,1.7295761999100978
965,1,2010,8,14,5,2,0.7463326894054308,1.894085620555757
966,1,2010,8,14,5,2,1.3020008616022916,2.27562982311206
967,1,2010,8,14,5,2,1.757650176054728,2.5956767442742685
968,1,2010,8,14,5,2,2.23338597243692,3.077283409981374
969,1,2010,8,14,5,2,1.651237048339134,2.552073612554472
970,1,2010,8,14,5,2,0.6175668925869051,1.8153218369698654
971,1,2010,8,14,5,2,2.7293196042305286,3.423949213251472
972,1,2010,8,14,5,2,2.437060904119753,3.2341286952713197
973,1,2010,8,14,5,2,1.4418573097913052,2.3957945819362254
974,1,2010,8,14,5,2,0.7945510512707759,1.901069408262379
975,1,2010,8,14,5,2,1.7266594716621606,2.594912301813892
976,1,2010,8,14,5,2,0.0,2.1858247500600427
977,1,2010,8,14,5,2,0.9717230463615224,2.005431112123445
978,1,2010,8,14,5,2,1.9463185129527325,2.774306470478281
979,1,2010,8,14,5,2,0.8724226053127696,1.968063331679817
980,1,2010,8,14,5,2,1.2538883584146867,2.252596528854518
981,1,2010,8,14,5,2,0.0,2.1858247500600427
982,1,2010,8,14,5,2,1.8937261824894573,2.713525728522758
983,1,2010,8,14,5,2,1.1961222023071965,2.1776255486653535
984,1,2010,8,14,5,2,1.9450112967760138,2.774306470478281
985,1,2010,8,14,5,2,0.6245589791185564,1.816120776831748
986,1,2010,8,14,5,2,1.0020009141273079,2.050731108295581
987,1,2010,8,14,5,2,1.565012293813471,2.4524668320364493
988,1,2010,8,14,5,2,1.9238397913561773,2.751949914410164
989,1,2010,8,14,5,2,0.8464785933128256,1.9648815411555622
990,1,2010,8,14,5,2,1.3035625963251551,2.2764285023529336
991,1,2010,8,14,5,2,1.7602775187157549,2.5956767442742685
992,1,2010,8,14,5,2,0.8698613409180586,1.968063331679817
993,1,2010,8,14,5,2,1.4868162429269074,2.408310110012993
994,1,2010,8,14,5,2,2.49563104126165,3.2341286952713197
995,1,2010,8,14,5,2,0.3958911965781814,1.7295761999100978
996,1,2010,8,14,5,2,0.7346472147037151,1.8902753079850507
997,1,2010,8,14,5,2,2.0842075792911747,2.9180739353373477
998,1,2010,8,14,5,2,1.5436186757910555,2.4524668320364493
999,1,2010,8,14,5,2,1.3751918991312624,2.300959288068967
1000,1,2010,8,14,5,2,1.076580384997101,2.1107347553962836
1001,1,2010,8,14,5,2,1.3648963773450298,2.298750993061913
1002,1,2010,8,14,5,2,2.203037129435367,3.0181601811325165
1003,1,2010,8,14,5,2,1.084264110200647,2.111418433658933
1004,1,2010,8,14,5,2,1.3957760255976963,2.3902798891053676
1005,1,2010,8,14,5,2,0.9815028205430626,2.03243892545026
1006,1,2010,8,14,5,2,0.8617788659372925,1.9675549918373378
1007,1,2010,8,14,5,2,1.0818095081362666,2.111418433658933
1008,1,2010,8,14,5,2,1.6907032597166582,2.5839361715661258
1009,1,2010,8,14,5,2,1.9101458729068503,2.742406652136411
1010,1,2010,8,14,5,2,0.5854517614508863,1.8040306018503411
1011,1,2010,8,14,5,2,2.264729275837427,3.1301690123354016
1012,1,2010,8,14,5,2,0.9443024066101476,1.9776271793647624
1013,1,2010,8,14,5,2,1.1984941452709659,2.1776255486653535
1014,1,2010,8,14,5,2,1.2635705012287528,2.266593484160919
1015,1,2010,8,14,5,2,1.6949839562168616,2.5859097779090057
1016,1,2010,8,14,5,2,2.8255349192240593,3.725551254960734
1017,1,2010,8,14,5,2,3.0598498345584493,3.913641615501683
1018,1,2010,8,14,5,2,1.3948670983919267,2.3902798891053676
1019,1,2010,8,14,5,2,0.6862056243163575,1.830932843172991
1020,1,2010,8,14,5,2,0.3953462176710038,1.7295761999100978
1021,1,2010,8,14,5,2,1.5529067276048796,2.4524668320364493
1022,1,2010,8,14,5,2,1.5777653159683935,2.4557593248261744
1023,1,2010,8,14,5,2,1.8397949737302475,2.6724941601674135
1024,1,2010,8,14,5,2,0.7740286808690365,1.8971318828129966
1025,1,2010,8,14,5,2,0.8651220044709499,1.9675549918373378
1026,1,2010,8,14,5,2,1.5959845670089388,2.458373836257607
1027,1,2010,8,14,5,2,1.880642747368425,2.713525728522758
1028,1,2010,8,14,5,2,0.8357446802496015,1.950542025936678
1029,1,2010,8,14,5,2,2.0116967449068395,2.8067431484566034
1030,1,2010,8,14,5,2,0.562434992392213,1.780169637730129
1031,1,2010,8,14,5,2,1.1817537254950123,2.170162218153727
1032,1,2015,4,16,3,22,1.4446605899301013,2.516752998907083
1033,1,2015,4,16,3,22,0.39601278485284874,1.7419870529730401
1034,1,2015,4,16,3,22,0.6607637364712344,1.8448608818328687
1035,1,2015,4,16,3,22,1.6878368434655466,2.729557320507423
1036,1,2015,4,16,3,22,1.0980438737793108,2.298779166605756
1037,1,2013,3,15,4,11,0.8585170847388285,2.0908372911025994
1038,1,2013,3,15,4,11,1.0132574070203235,2.21950655136271
1039,1,2014,11,16,6,8,1.7209127305793623,2.7829462622881507
1040,1,2014,11,16,6,8,0.8400140502591609,2.039815183296573
1041,1,2013,2,20,2,16,0.6799286089271722,1.8481307886790088
1042,1,2011,7,3,6,0,0.7413473261481487,1.894085620555757
1043,1,2014,3,25,1,23,0.8211549609309293,2.035855990163778
1044,1,2014,3,25,1,23,1.4399254364520155,2.515845509222068
1045,1,2014,3,25,1,23,0.8489338765035516,2.0908372911025994
1046,1,2014,3,25,1,23,0.6295972975178654,1.8336792804436872
1047,1,2014,3,25,1,23,1.500658424065347,2.6402073889711115
1048,1,2014,3,25,1,23,1.1909220956377717,2.3146357138821885
1049,1,2014,3,25,1,23,0.43130110813218075,1.7419870529730401
1050,1,2014,3,25,1,23,1.9023315731801165,2.920606260038759
1051,1,2014,3,25,1,23,0.4322444249444017,1.7419870529730401
1052,1,2014,3,25,1,23,2.894913235266018,3.7667228406926214
1053,1,2014,3,25,1,23,1.4496664162740729,2.520558402953539
1054,1,2014,3,25,1,23,2.33057472308424,3.417779054813053
1055,1,2014,3,25,1,23,1.693925261293621,2.7306022315990077
1056,1,2014,3,25,1,23,0.6121928046471218,1.8172216164480393
1057,1,2014,3,25,1,23,0.9166457062401443,2.1342870422229594
1058,1,2014,3,25,1,23,1.5019942430354754,2.618326047170125
1059,1,2014,3,25,1,23,1.15805280802138,2.3088000700840863
1060,1,2014,3,25,1,23,1.477915429579546,2.574686031276823
1061,1,2014,3,25,1,23,1.6106611012538612,2.6852065567362127
1062,1,2014,3,25,1,23,2.004584293792023,2.980946215356582
1063,1,2014,3,25,1,23,1.0750913611796657,2.291191087967706
1064,1,2014,3,25,1,23,1.9460133516188922,2.9640145110153946
1065,1,2014,3,25,1,23,2.2612340704537055,3.3589512046711856
1066,1,2014,3,25,1,23,2.1493468948263854,3.1177532455731205
1067,1,2014,3,25,1,23,0.6096081973342669,1.8172216164480393
1068,1,2014,3,25,1,23,1.3462783447386286,2.456771649352888
1069,1,2014,3,25,1,23,1.1568805128053032,2.3088000700840863
1070,1,2014,3,25,1,23,0.842118705868444,2.0414387948930113
1071,1,2014,3,25,1,23,0.8466569666532009,2.088129398908816
1072,1,2014,3,25,1,23,2.5628321865868435,3.470566601116338
1073,1,2014,3,25,1,23,0.4917786169238998,1.7419870529730401
1074,1,2014,3,25,1,23,0.7885251901462027,2.0037319447818533
1075,1,2014,3,25,1,23,1.6363825613793666,2.7070122718439906
1076,1,2014,3,25,1,23,2.258100284931614,3.3589512046711856
1077,1,2014,3,25,1,23,1.2527757142671003,2.371568802950511
1078,1,2014,3,25,1,23,0.902173940872714,2.1297578633195577
1079,1,2014,3,25,1,23,1.6776289221600065,2.72839268338621
1080,1,2014,3,25,1,23,2.5473984526203393,3.4688991057683936
1081,1,2014,3,25,1,23,1.0405571824661257,2.2447935712953457
1082,1,2014,3,25,1,23,2.1758734722143003,3.184972614079376
1083,1,2014,3,25,1,23,1.3717809827912506,2.4635134175227367
1084,1,2014,3,25,1,23,2.1306286215565122,3.0866525724176
1085,1,2014,3,25,1,23,0.7100057803878177,1.9547063487420169
1086,1,2014,3,25,1,23,1.5912087094537906,2.6611900286032153
1087,1,2014,3,25,1,23,0.7804622310421061,2.0037319447818533
1088,1,2014,3,25,1,23,2.3410780038787427,3.417779054813053
1089,1,2014,3,25,1,23,2.039151490097413,2.99486619797021
1090,1,2014,3,25,1,23,1.6257063403736884,2.703697379403859
1091,1,2014,3,25,1,23,2.3334934435825354,3.417779054813053
1092,1,2014,3,25,1,23,1.13869817451329,2.3079664904972335
1093,1,2014,3,25,1,23,0.597526882166172,1.8172216164480393
1094,1,2014,3,25,1,23,2.494259192372484,3.45601701846471
1095,1,2014,3,25,1,23,1.4764041455368266,2.574686031276823
1096,1,2014,3,25,1,23,1.2279409188501467,2.358589788824946
1097,1,2014,3,25,1,23,0.5923074053141628,1.8172216164480393
1098,1,2014,3,25,1,23,0.5774620880867769,1.8106832385479255
1099,1,2014,3,25,1,23,0.9292977679367174,2.1399440405217267
1100,1,2014,3,25,1,23,2.029327309358441,2.99486619797021
1101,1,2014,3,25,1,23,2.355486861650531,3.4468628255124703
1102,1,2014,3,25,1,23,1.5372301607454513,2.6328197610479296
1103,1,2014,3,25,1,23,2.053081310988081,2.9958807767934386
1104,1,2014,3,25,1,23,1.2869420823865048,2.4070270836270318
1105,1,2014,3,25,1,23,0.8130794824100706,2.029589991713671
1106,1,2014,3,25,1,23,1.3252351950646222,2.4444785554488875
1107,1,2014,3,25,1,23,1.200813718072858,2.3209620687051435
1108,1,2014,3,25,1,23,2.1587337896151886,3.1623015855412535
1109,1,2014,3,25,1,23,0.4571600131250632,1.7419870529730401
1110,1,2014,3,25,1,23,1.0583027787723562,2.264217728425786
1111,1,2014,3,25,1,23,0.47363298556779215,1.7419870529730401
1112,1,2014,3,25,1,23,0.5346989680242121,1.7782853119490898
1113,1,2014,3,25,1,23,0.47888486960325216,1.7419870529730401
1114,1,2014,3,25,1,23,0.9175156618460351,2.1342870422229594
1115,1,2014,3,25,1,23,2.8284275379100103,3.756874930206449
1116,1,2014,3,25,1,23,1.298313472881245,2.421717153865571
1117,1,2014,3,25,1,23,1.5746180435477102,2.656703319093851
1118,1,2014,3,25,1,23,2.2712928005951563,3.3719019831366412
1119,1,2014,3,25,1,23,2.253786267607773,3.3589512046711856
1120,1,2014,3,25,1,23,1.5651721399434242,2.6530148822568815
1121,1,2014,3,25,1,23,1.3920429737261821,2.4880350620416
1122,1,2014,3,25,1,23,2.212316819802073,3.255363840707988
1123,1,2014,3,25,1,23,1.9786829627626137,2.967726551172715
1124,1,2014,3,25,1,23,2.018323728123841,2.989776488459392
1125,1,2014,3,25,1,23,1.956748994362286,2.965061721384588
1126,1,2011,6,21,1,13,1.2363617695141353,2.2442694442289075
1127,1,2011,6,21,1,13,0.943126396520359,1.9790405248138903
1128,1,2011,6,21,1,13,1.667280955876788,2.578468688523119
1129,1,2013,1,2,2,20,0.8013467921794172,2.0037319447818533
1130,1,2013,1,2,2,20,0.7016899994879922,1.8877661496210045
1131,1,2009,10,7,2,8,1.5966781852320175,2.4584882329994993
1132,1,2012,8,25,5,22,1.7943406032142124,2.6140145811955655
1133,1,2012,8,25,5,22,1.54769430289441,2.4524003638849976
1134,1,2012,8,25,5,22,1.034088532988962,2.0815645654530996
1135,1,2012,8,25,5,22,1.2637438471620486,2.305767379313662
1136,1,2015,6,5,4,8,0.9313402744081244,2.1399440405217267
1137,1,2015,6,5,4,8,1.223485923929016,2.35867618175652
1138,1,2015,6,5,4,8,0.7067332145651724,1.9504366875362702
1139,1,2015,6,5,4,8,2.3949921035939163,3.454788573602989
1140,1,2015,6,5,4,8,2.3572828520128164,3.4513059106289767
1141,1,2015,6,5,4,8,1.7212230085332938,2.7841013184369054
1142,1,2013,2,26,1,11,1.133249900989193,2.3060295924350203
1143,1,2013,2,26,1,11,2.44842863851402,3.453701323469984
1144,1,2014,4,29,1,0,1.188927397337448,2.2481841393304505
1145,1,2014,4,29,1,0,1.75489450966168,2.7971660191368075
1146,1,2014,4,29,1,0,1.6391472775903362,2.6980697496668276
1147,1,2010,8,6,4,20,1.8292392968514513,2.6729090450362296
1148,1,2010,8,6,4,20,1.3796017498745456,2.3612415206532744
1149,1,2010,8,6,4,20,0.45003508297408723,1.7295761999100978
1150,1,2010,8,6,4,20,1.5599239363824073,2.4485848748723122
1151,1,2012,6,7,3,0,1.142435661797086,2.20154449583929
1152,1,2012,6,7,3,0,2.141356112782904,2.9782561087120376
1153,1,2011,9,24,5,7,0.9810346533214276,2.031723522252491
1154,1,2011,9,28,2,10,0.9960007640395602,2.0493445647606623
1155,1,2011,9,28,2,10,0.7973074434870515,1.9023187653170859
1156,1,2011,9,28,2,10,0.717339739045571,1.886371326271032
1157,1,2011,9,28,2,10,1.7833260884720155,2.6041642713180857
1158,1,2011,9,28,2,10,2.125011049148247,2.928633000599777
1159,1,2011,9,28,2,10,1.5986906078287944,2.46268280554747
1160,1,2009,11,1,6,5,1.1720381269793694,2.170162218153727
1161,1,2009,11,1,6,5,1.9133970112979264,2.7490742713327356
1162,1,2014,4,23,2,22,0.8708606849708155,2.0908372911025994
1163,1,2014,4,23,2,22,2.242680130917036,3.2920199761728326
1164,1,2014,4,23,2,22,2.4285304470883786,3.453373609633184
1165,1,2014,4,23,2,22,1.2761238059875286,2.405875655887914
1166,1,2014,4,23,2,22,0.6195381938869962,1.8292137832666222
1167,1,2014,4,23,2,22,1.2544541679914782,2.372431414268551
1168,1,2012,2,28,1,19,0.911461843771941,1.9854758925700269
1169,1,2012,2,28,1,19,1.4718335155478577,2.413636533336784
1170,1,2010,9,29,2,16,3.028343981206808,3.8919386633163597
1171,1,2010,9,29,2,16,0.7218705884766916,1.8879657276917559
1172,1,2010,9,29,2,16,0.4735467498438115,1.7295761999100978
1173,1,2010,9,29,2,16,0.7735752622350169,1.8977575623625011
1174,1,2010,9,29,2,16,1.6727041703767542,2.5753851327138815
1175,1,2010,9,29,2,16,0.5709887075269913,1.785746615723932
1176,1,2010,9,29,2,16,0.0,2.4304686437002023
1177,1,2010,9,29,2,16,1.2824163426334332,2.2696569254430856
1178,1,2010,9,29,2,16,0.9118522592685722,1.9761724475061466
1179,1,2010,9,29,2,16,0.9449663211797659,1.9802343376241858
1180,1,2010,9,29,2,16,0.19478201450105592,1.7521638392355403
1181,1,2010,9,29,2,16,0.8109299944066942,1.9455572809926058
1182,1,2010,9,29,2,16,1.5635274671531616,2.4530557022601793
1183,1,2010,9,29,2,16,0.4413973290444847,1.7295761999100978
1184,1,2010,9,29,2,16,1.143888101821425,2.170162218153727
1185,1,2010,9,29,2,16,0.43441992642336014,1.7295761999100978
1186,1,2010,9,29,2,16,1.4422662252293306,2.3963834521599545
1187,1,2010,9,29,2,16,0.9794370563519753,2.0323703800195845
1188,1,2010,9,29,2,16,0.711832710199334,1.8781756923552109
1189,1,2010,9,29,2,16,0.0,2.4304686437002023
1190,1,2010,9,29,2,16,1.622099572440478,2.5219806128974893
1191,1,2010,9,29,2,16,1.7974504591551559,2.6154320411211778
1192,1,2010,9,29,2,16,0.3752826151067357,1.7295761999100978
1193,1,2010,9,29,2,16,0.8622446764889135,1.9695940168359698
1194,1,2010,9,29,2,16,1.3274928093620635,2.2818778599233944
1195,1,2010,9,29,2,16,1.5408352801024818,2.448331769746922
1196,1,2010,9,29,2,16,1.433421095131693,2.395498556486585
1197,1,2010,9,29,2,16,1.2663104293123708,2.268947543478909
1198,1,2010,9,29,2,16,2.9017011517072726,3.743998472219229
1199,1,2010,9,29,2,16,1.1167792784366448,2.127641180543254
1200,1,2010,9,29,2,16,1.166463360408524,2.170162218153727
1201,1,2010,9,29,2,16,1.2691295939177811,2.268947543478909
1202,1,2010,9,29,2,16,0.41679963727183383,1.7295761999100978
1203,1,2010,9,29,2,16,1.5153187707991105,2.4418864755267684
1204,1,2010,9,29,2,16,0.8686137751775114,1.9701023566784495
1205,1,2010,9,29,2,16,3.0188227312158564,3.8919386633163597
1206,1,2010,9,29,2,16,1.3467471468674859,2.2874799215375043
1207,1,2010,9,29,2,16,1.1061019242336108,2.111418433658933
1208,1,2010,9,29,2,16,1.1643685736592502,2.170162218153727
1209,1,2010,9,29,2,16,1.4076786947958453,2.394753948388362
1210,1,2010,9,29,2,16,1.7920364342598378,2.607754877368512
1211,1,2010,9,29,2,16,1.147871301299003,2.170162218153727
1212,1,2010,9,29,2,16,1.007911796413649,2.0521444537447087
1213,1,2010,9,29,2,16,1.4052580457877804,2.394753948388362
1214,1,2010,9,29,2,16,0.8179410091002598,1.9484651261749795
1215,1,2010,9,29,2,16,1.0935067348191312,2.111418433658933
1216,1,2010,9,29,2,16,1.3299228982244875,2.2818778599233944
1217,1,2010,9,29,2,16,2.2622114408628975,3.150943794479111
1218,1,2010,9,29,2,16,0.0,2.4304686437002023
1219,1,2010,9,29,2,16,2.706414075770619,3.364080247966146
1220,1,2010,9,29,2,16,1.3391799998408334,2.2828933785505146
1221,1,2010,9,29,2,16,1.1490761155445626,2.170162218153727
1222,1,2010,9,29,2,16,1.165695756929864,2.170162218153727
1223,1,2010,9,29,2,16,1.2409252772800992,2.2484490805740784
1224,1,2010,9,29,2,16,1.9539983720495564,2.774306470478281
1225,1,2010,9,29,2,16,1.496979127052619,2.4133242858972808
1226,1,2010,9,29,2,16,0.9802029787847544,2.0323703800195845
1227,1,2010,9,29,2,16,0.6504317847984173,1.822059099602787
1228,1,2010,9,29,2,16,2.741448013098874,3.470521863603557
1229,1,2010,9,29,2,16,0.44998715419529056,1.7295761999100978
1230,1,2010,9,29,2,16,0.9536806501308779,1.9984667360172563
1231,1,2010,9,29,2,16,1.5166833830220599,2.4418864755267684
1232,1,2010,9,29,2,16,1.1952629401766703,2.1776255486653535
1233,1,2010,9,29,2,16,1.2956536706511506,2.273962624856134
1234,1,2010,9,29,2,16,1.3538398923033004,2.291499555934591
1235,1,2010,9,29,2,16,0.7809389722621303,1.9009711805198488
1236,1,2010,9,29,2,16,1.3734338393818915,2.299867285528313
1237,1,2010,9,29,2,16,1.0306611964895394,2.0597556606459264
1238,1,2010,9,29,2,16,0.8780206193554904,1.9701023566784495
1239,1,2010,9,29,2,16,0.3479198010194469,1.7295761999100978
1240,1,2010,9,29,2,16,0.7009624461108321,1.8475164064460692
1241,1,2010,9,29,2,16,0.9779093428173036,2.03064846282149
1242,1,2010,9,29,2,16,0.9737771356452958,2.008602175895291
1243,1,2010,9,29,2,16,0.7321660964266413,1.889679410707864
1244,1,2010,9,29,2,16,1.9712472432438566,2.7763106318548756
1245,1,2010,9,29,2,16,0.0,2.4304686437002023
1246,1,2010,9,29,2,16,2.39662193226634,3.2477254073278736
1247,1,2010,9,29,2,16,0.910320740923648,1.9761724475061466
1248,1,2010,9,29,2,16,1.010033455339531,2.0521444537447087
1249,1,2010,9,29,2,16,0.8396943774252436,1.9582903801429263
1250,1,2010,9,29,2,16,2.822626968330417,3.7094632661377465
1251,1,2010,9,29,2,16,0.9572317841105403,2.000912202993109
1252,1,2010,9,29,2,16,0.8593363921633308,1.9695940168359698
1253,1,2010,9,29,2,16,1.0590410242657948,2.084297221304412
1254,1,2010,9,29,2,16,2.361831449806271,3.245762666651517
1255,1,2010,9,29,2,16,0.4630427761288314,1.7295761999100978
1256,1,2010,9,29,2,16,1.4458974373449764,2.3963834521599545
1257,1,2010,9,29,2,16,0.9181215213579627,1.9761724475061466
1258,1,2010,9,29,2,16,2.718448443204193,3.410687732010962
1259,1,2010,9,29,2,16,0.7910478503164842,1.9009711805198488
1260,1,2010,9,29,2,16,0.7419391443973641,1.8947113001052611
1261,1,2010,9,29,2,16,0.4488722743012301,1.7295761999100978
1262,1,2010,9,29,2,16,0.6892505724170602,1.830932843172991
1263,1,2010,9,29,2,16,1.054647845944976,2.078923261833786
1264,1,2010,9,29,2,16,2.534926475909785,3.260623497621553
1265,1,2010,9,29,2,16,0.1673219729610011,1.7824205145910585
1266,1,2010,9,29,2,16,1.4638595445224705,2.3963834521599545
1267,1,2010,9,29,2,16,0.4781779255684356,1.7295761999100978
1268,1,2010,9,29,2,16,0.6599493984526272,1.8269566846953156
1269,1,2010,9,29,2,16,2.249926876902516,3.146857328499756
1270,1,2010,9,29,2,16,1.3852722463317384,2.3869463192855913
1271,1,2010,9,29,2,16,0.6575111143045632,1.8262015993976217
1272,1,2010,9,29,2,16,1.6023923544244876,2.483689890850135
1273,1,2010,9,29,2,16,1.2416584276092129,2.2484490805740784
1274,1,2010,9,29,2,16,1.6351380284798758,2.5341426450091267
1275,1,2010,9,29,2,16,1.3266787470382444,2.2814035734002833
1276,1,2010,9,29,2,16,0.21355365958843334,1.7521638392355403
1277,1,2010,9,29,2,16,1.810618033741699,2.636541172808095
1278,1,2010,9,29,2,16,1.3118982388183764,2.2790116908009335
1279,1,2010,9,29,2,16,2.821001657352014,3.707148370649187
1280,1,2014,10,27,0,14,0.9651842374945417,2.149943744625724
1281,1,2014,10,27,0,14,1.258596933040702,2.3738475442283122
1282,1,2014,10,27,0,14,1.0638818526154692,2.276730213704682
1283,1,2014,10,27,0,14,1.5746320706408723,2.656703319093851
1284,1,2014,10,27,0,14,0.5490974622814082,1.7811269377185446
1285,1,2014,10,27,0,14,1.6151319100973756,2.6898135607291103
1286,1,2014,10,27,0,14,0.8660967993218246,2.0908372911025994
1287,1,2014,10,27,0,14,1.4319298857888214,2.515885740818106
1288,1,2014,10,27,0,14,0.8854587575602287,2.102381896549491
1289,1,2014,10,27,0,14,0.8108892192690235,2.029589991713671
1290,1,2014,10,27,0,14,0.7923244476874449,2.0037319447818533
1291,1,2014,10,27,0,14,2.08142475868071,3.0716355799146347
1292,1,2014,10,27,0,14,0.8349374140694195,2.0389011531273185
1293,1,2014,10,27,0,14,1.0074339639494099,2.219825036640754
1294,1,2014,10,27,0,14,1.2161639682076728,2.3578069722328237
1295,1,2014,10,27,0,14,0.5552208500636839,1.7852520980939077
1296,1,2014,10,27,0,14,1.9259361859530446,2.9464318684001847
1297,1,2014,10,27,0,14,0.5545886072285948,1.7852520980939077
1298,1,2014,10,27,0,14,0.9879727194622423,2.209187323585821
1299,1,2014,10,27,0,14,1.4659388719412665,2.5630689080578883
1300,1,2014,10,27,0,14,0.5167737104144637,1.7733207769982586
1301,1,2014,10,27,0,14,1.4917678310757283,2.5795556762655547
1302,1,2014,10,27,0,14,1.1854034080761646,2.3088000700840863
1303,1,2014,10,27,0,14,0.6598604289323847,1.8448608818328687
1304,1,2014,10,27,0,14,1.1690849124259017,2.3088000700840863
1305,1,2014,10,27,0,14,0.923233822399139,2.1385316805569
1306,1,2014,10,27,0,14,0.9180139571668744,2.1342870422229594
1307,1,2014,10,27,0,14,0.8539636297134947,2.0908372911025994
1308,1,2014,10,27,0,14,0.8612210109604505,2.0908372911025994
1309,1,2014,10,27,0,14,0.8816456424032781,2.091977802740291
1310,1,2014,10,27,0,14,2.3440660578140813,3.419199447793014
1311,1,2014,10,27,0,14,2.440575259625071,3.454647171171475
1312,1,2014,10,27,0,14,2.316165013876157,3.4103096889542077
1313,1,2014,10,27,0,14,0.4447924994506657,1.7419870529730401
1314,1,2014,10,27,0,14,2.4147448324233696,3.4518587885115783
1315,1,2014,10,27,0,14,2.4064129988954206,3.4518587885115783
1316,1,2014,10,27,0,14,0.8328398753171362,2.0389011531273185
1317,1,2014,10,27,0,14,1.2244104294773328,2.3578069722328237
1318,1,2014,10,27,0,14,0.8705606298511115,2.0908372911025994
1319,1,2014,10,27,0,14,2.534359456426714,3.4688991057683936
1320,1,2014,10,27,0,14,0.46604133603678494,1.7419870529730401
1321,1,2014,10,27,0,14,0.4428861147046444,1.7419870529730401
1322,1,2014,10,27,0,14,1.127750007371715,2.3052565684106656
1323,1,2014,10,27,0,14,0.9613113164284478,2.149943744625724
1324,1,2014,10,27,0,14,0.7182991770912291,1.9689419296361235
1325,1,2014,10,27,0,14,1.299744425659702,2.423894695993722
